click_id,customer_id,anonymous_id,channel,clicked_at,campaign,utm_source,utm_medium
CLK001555,CUST0339,,tiktok,2023-04-13T08:20:56,Campaign_5,google,cpc
CLK001556,CUST0388,,tiktok,2023-03-19T01:18:22,Campaign_8,newsletter,cpc
CLK001557,,iIxTrkvRiX,meta_ads,2023-10-20T10:33:16,Campaign_5,newsletter,organic
CLK001558,CUST0396,,tiktok,2023-11-10T23:42:57,Campaign_7,google,organic
CLK001559,CUST0276,,tiktok,2023-12-05T18:39:13,Campaign_2,google,cpc
CLK001560,CUST0467,,organic,2023-05-05T08:43:18,Campaign_7,facebook,cpm
CLK001561,CUST0442,,meta_ads,2023-09-19T11:29:48,Campaign_7,newsletter,cpc
CLK001562,CUST0390,,google_ads,2023-01-30T21:05:55,Campaign_8,tiktok,cpc
CLK001563,CUST0093,,tiktok,2023-08-23T02:19:39,Campaign_3,newsletter,cpm
CLK001564,CUST0408,,email,2023-01-30T23:21:11,Campaign_7,tiktok,cpm
CLK001565,CUST0391,,meta_ads,2023-02-20T18:35:27,Campaign_10,facebook,organic
CLK001566,,mnCrSYuztz,meta_ads,2023-09-18T03:49:02,Campaign_5,tiktok,cpm
CLK001567,CUST0224,,organic,2023-01-06T11:03:22,Campaign_8,facebook,cpm
CLK001568,CUST0340,,tiktok,2023-01-19T12:08:25,Campaign_9,facebook,cpm
CLK001569,CUST0242,,email,2023-03-26T17:13:19,Campaign_7,google,organic
CLK001570,CUST0427,,email,2023-03-12T21:05:25,Campaign_7,newsletter,email
CLK001571,CUST0196,,email,2023-01-10T03:55:41,Campaign_9,google,email
CLK001572,CUST0302,,tiktok,2023-06-11T23:27:54,Campaign_6,facebook,cpc
CLK001573,CUST0013,,google_ads,2023-03-14T09:31:13,Campaign_3,newsletter,organic
CLK001574,CUST0007,,email,2023-03-20T08:06:13,Campaign_7,google,organic
CLK001575,,yaibUxehfP,tiktok,2023-06-24T14:20:17,Campaign_3,newsletter,cpm
CLK001576,CUST0297,,meta_ads,2023-09-03T00:02:11,Campaign_3,newsletter,organic
CLK001577,CUST0448,,email,2023-05-08T06:38:59,Campaign_5,facebook,email
CLK001578,CUST0422,,organic,2023-10-15T22:36:02,Campaign_3,facebook,cpm
CLK001579,CUST0482,,organic,2023-10-11T21:03:53,Campaign_10,facebook,cpm
CLK001580,CUST0386,,tiktok,2023-01-12T13:33:39,Campaign_8,facebook,cpc
CLK001581,CUST0401,,email,2023-11-18T22:56:04,Campaign_6,google,email
CLK001582,CUST0472,,google_ads,2023-09-16T04:19:26,Campaign_9,google,cpc
CLK001583,CUST0308,,email,2023-08-06T23:45:43,Campaign_1,tiktok,cpc
CLK001584,,GmLwZOrgzF,meta_ads,2023-06-01T08:20:44,Campaign_8,facebook,cpm
CLK001585,CUST0354,,organic,2023-03-11T16:35:12,Campaign_3,facebook,cpc
CLK001586,CUST0410,,tiktok,2023-05-16T06:27:16,Campaign_4,facebook,organic
CLK001587,CUST0026,,google_ads,2023-06-02T08:58:52,Campaign_10,facebook,cpm
CLK001588,CUST0291,,organic,2023-04-09T11:44:44,Campaign_6,google,cpc
CLK001589,CUST0361,,organic,2023-05-12T08:44:00,Campaign_2,newsletter,cpc
CLK001590,CUST0280,,organic,2023-03-09T09:02:47,Campaign_5,tiktok,cpc
CLK001591,CUST0116,,meta_ads,2023-08-14T15:53:11,Campaign_7,newsletter,cpc
CLK001592,CUST0487,,tiktok,2023-11-18T12:58:10,Campaign_8,tiktok,cpm
CLK001593,,HvMVyYeeVg,google_ads,2023-06-26T02:41:18,Campaign_3,facebook,cpc
CLK001594,CUST0299,,google_ads,2023-07-28T16:21:07,Campaign_5,newsletter,organic
CLK001595,CUST0475,,tiktok,2023-12-01T03:13:01,Campaign_1,newsletter,cpm
CLK001596,CUST0222,,email,2023-09-27T22:25:52,Campaign_9,tiktok,cpc
CLK001597,CUST0497,,organic,2023-06-27T22:02:56,Campaign_7,tiktok,organic
CLK001598,CUST0318,,email,2023-10-20T03:20:26,Campaign_10,google,email
CLK001599,CUST0423,,organic,2023-08-16T07:24:17,Campaign_8,newsletter,cpc
CLK001600,CUST0380,,meta_ads,2023-02-23T13:25:45,Campaign_4,newsletter,organic
CLK001601,CUST0157,,email,2023-10-03T10:36:13,Campaign_10,tiktok,cpc
CLK001602,,SmIMkJYpfv,organic,2023-03-18T17:07:52,Campaign_2,newsletter,email
CLK001603,CUST0241,,tiktok,2023-10-03T00:55:28,Campaign_5,facebook,cpm
CLK001604,CUST0075,,google_ads,2023-11-30T03:42:12,Campaign_3,tiktok,cpm
CLK001605,CUST0496,,google_ads,2023-11-11T14:31:35,Campaign_10,newsletter,cpm
CLK001606,CUST0499,,email,2023-02-05T23:30:27,Campaign_10,google,cpm
CLK001607,CUST0132,,organic,2023-03-21T05:26:27,Campaign_2,newsletter,organic
CLK001608,CUST0052,,google_ads,2023-09-14T22:53:24,Campaign_3,tiktok,cpm
CLK001609,CUST0374,,email,2023-05-07T23:11:21,Campaign_1,facebook,cpm
CLK001610,CUST0087,,organic,2023-02-09T06:31:16,Campaign_1,tiktok,organic
CLK001611,,kXelHMZKZd,organic,2023-01-31T05:36:09,Campaign_10,google,email
CLK001612,CUST0118,,meta_ads,2023-10-23T00:55:11,Campaign_6,tiktok,email
CLK001613,CUST0322,,google_ads,2023-09-30T11:08:25,Campaign_6,tiktok,cpm
CLK001614,CUST0125,,email,2023-12-16T07:32:28,Campaign_3,tiktok,organic
CLK001615,CUST0056,,organic,2023-11-08T00:06:41,Campaign_7,facebook,cpm
CLK001616,CUST0017,,organic,2023-12-25T11:24:21,Campaign_9,facebook,organic
CLK001617,CUST0175,,email,2023-09-25T02:17:32,Campaign_1,facebook,organic
CLK001618,CUST0178,,organic,2023-02-16T00:28:00,Campaign_9,newsletter,cpc
CLK001619,CUST0388,,email,2023-09-15T19:09:38,Campaign_9,google,email
CLK001620,,MtpFfpmvfl,email,2023-06-18T09:37:00,Campaign_2,facebook,email
CLK001621,CUST0239,,tiktok,2023-11-26T14:29:03,Campaign_7,google,email
CLK001622,CUST0052,,organic,2023-11-17T19:11:43,Campaign_1,tiktok,organic
CLK001623,CUST0124,,meta_ads,2023-06-25T19:14:19,Campaign_1,newsletter,cpm
CLK001624,CUST0196,,organic,2023-01-31T09:08:05,Campaign_3,newsletter,organic
CLK001625,CUST0248,,google_ads,2023-06-12T04:21:14,Campaign_10,tiktok,cpm
CLK001626,CUST0412,,google_ads,2023-03-09T14:32:25,Campaign_2,newsletter,organic
CLK001627,CUST0439,,google_ads,2023-09-15T12:02:00,Campaign_7,newsletter,cpm
CLK001628,CUST0305,,organic,2023-06-23T07:51:28,Campaign_3,google,organic
CLK001629,,ewFdNftxWG,tiktok,2023-10-16T16:53:00,Campaign_9,newsletter,organic
CLK001630,CUST0252,,tiktok,2023-01-06T13:02:26,Campaign_2,facebook,organic
CLK001631,CUST0177,,meta_ads,2023-12-07T14:26:27,Campaign_2,newsletter,organic
CLK001632,CUST0168,,google_ads,2023-04-12T04:00:20,Campaign_7,google,email
CLK001633,CUST0058,,tiktok,2023-10-02T04:25:04,Campaign_4,tiktok,cpc
CLK001634,CUST0117,,email,2023-12-06T01:22:45,Campaign_8,facebook,email
CLK001635,CUST0245,,tiktok,2023-04-20T06:17:38,Campaign_6,newsletter,email
CLK001636,CUST0420,,email,2023-09-03T13:02:59,Campaign_1,tiktok,cpc
CLK001637,CUST0133,,meta_ads,2023-05-19T04:08:57,Campaign_1,tiktok,email
CLK001638,,kJcAHiNjgk,email,2023-08-29T15:41:00,Campaign_7,newsletter,cpm
CLK001639,CUST0458,,tiktok,2023-03-20T17:02:54,Campaign_6,tiktok,cpc
CLK001640,CUST0447,,email,2023-06-29T21:43:32,Campaign_8,newsletter,cpm
CLK001641,CUST0263,,tiktok,2023-07-18T18:27:12,Campaign_7,facebook,cpm
CLK001642,CUST0172,,tiktok,2023-03-29T23:53:57,Campaign_8,newsletter,cpm
CLK001643,CUST0216,,organic,2023-03-10T14:21:39,Campaign_9,newsletter,cpc
CLK001644,CUST0040,,organic,2023-11-12T12:01:40,Campaign_2,newsletter,organic
CLK001645,CUST0441,,meta_ads,2023-09-05T08:32:07,Campaign_6,tiktok,organic
CLK001646,CUST0100,,email,2023-04-15T14:28:27,Campaign_6,google,email
CLK001647,,IBrOgnvOdD,organic,2023-10-01T08:37:03,Campaign_3,tiktok,organic
CLK001648,CUST0356,,tiktok,2023-02-17T03:32:18,Campaign_8,facebook,organic
CLK001649,CUST0468,,meta_ads,2023-02-03T01:39:35,Campaign_5,google,organic
CLK001650,CUST0082,,google_ads,2023-05-19T08:14:22,Campaign_5,tiktok,cpc
CLK001651,CUST0297,,organic,2023-06-29T15:51:14,Campaign_7,facebook,organic
CLK001652,CUST0466,,meta_ads,2023-08-02T16:39:46,Campaign_6,newsletter,organic
CLK001653,CUST0017,,tiktok,2023-01-09T18:33:18,Campaign_6,facebook,email
CLK001654,CUST0326,,organic,2023-12-27T14:30:26,Campaign_1,facebook,organic
CLK001655,CUST0129,,organic,2023-06-17T09:15:55,Campaign_7,facebook,cpc
CLK001656,,YPIwQzdHEu,tiktok,2023-10-25T16:47:45,Campaign_2,tiktok,cpc
CLK001657,CUST0250,,meta_ads,2023-11-18T00:08:08,Campaign_4,tiktok,email
CLK001658,CUST0053,,tiktok,2023-10-10T02:26:42,Campaign_1,tiktok,cpc
CLK001659,CUST0365,,google_ads,2023-07-13T19:14:46,Campaign_1,facebook,cpm
CLK001660,CUST0072,,google_ads,2023-08-17T04:13:59,Campaign_3,tiktok,cpc
CLK001661,CUST0388,,meta_ads,2023-08-29T01:53:51,Campaign_1,google,cpm
CLK001662,CUST0300,,tiktok,2023-01-18T09:12:57,Campaign_2,google,organic
CLK001663,CUST0226,,tiktok,2023-12-17T15:25:12,Campaign_8,facebook,cpc
CLK001664,CUST0363,,tiktok,2023-05-24T17:59:32,Campaign_6,facebook,cpm
CLK001665,,zjGnXzyOqW,tiktok,2023-04-21T02:54:20,Campaign_3,newsletter,cpm
CLK001666,CUST0101,,meta_ads,2023-11-16T18:06:40,Campaign_4,tiktok,email
CLK001667,CUST0176,,google_ads,2023-08-10T15:36:27,Campaign_1,facebook,organic
CLK001668,CUST0288,,meta_ads,2023-11-04T13:48:59,Campaign_1,facebook,organic
CLK001669,CUST0046,,meta_ads,2023-01-16T23:28:36,Campaign_2,newsletter,cpc
CLK001670,CUST0208,,tiktok,2023-09-14T21:26:58,Campaign_5,google,cpm
CLK001671,CUST0188,,email,2023-04-05T09:43:39,Campaign_5,google,email
CLK001672,CUST0350,,organic,2023-10-15T02:39:26,Campaign_4,facebook,organic
CLK001673,CUST0368,,meta_ads,2023-12-30T05:32:01,Campaign_1,newsletter,cpc
CLK001674,,CQRfSiPITI,email,2023-03-06T01:33:30,Campaign_4,google,email
CLK001675,CUST0237,,email,2023-02-14T01:48:55,Campaign_2,google,cpc
CLK001676,CUST0079,,meta_ads,2023-12-23T16:09:07,Campaign_9,facebook,email
CLK001677,CUST0296,,organic,2023-12-20T08:16:15,Campaign_1,facebook,organic
CLK001678,CUST0231,,email,2023-12-09T19:50:49,Campaign_6,facebook,organic
CLK001679,CUST0217,,tiktok,2023-04-16T00:36:28,Campaign_2,google,cpm
CLK001680,CUST0179,,tiktok,2023-12-20T08:57:45,Campaign_8,facebook,email
CLK001681,CUST0128,,email,2023-08-08T15:26:24,Campaign_7,facebook,organic
CLK001682,CUST0414,,google_ads,2023-09-15T16:50:52,Campaign_3,facebook,organic
CLK001683,,YhlyrdqFFb,meta_ads,2023-08-30T14:23:19,Campaign_6,newsletter,cpm
CLK001684,CUST0267,,organic,2023-08-28T02:52:03,Campaign_4,tiktok,cpm
CLK001685,CUST0296,,google_ads,2023-01-10T12:54:09,Campaign_7,newsletter,cpm
CLK001686,CUST0113,,meta_ads,2023-12-24T04:00:52,Campaign_9,facebook,email
CLK001687,CUST0197,,tiktok,2023-11-15T11:17:48,Campaign_4,tiktok,cpc
CLK001688,CUST0440,,meta_ads,2023-09-26T20:16:01,Campaign_5,newsletter,email
CLK001689,CUST0267,,email,2023-08-12T05:48:01,Campaign_3,facebook,organic
CLK001690,CUST0281,,tiktok,2023-10-09T09:19:51,Campaign_6,facebook,cpc
CLK001691,CUST0038,,google_ads,2023-09-22T02:57:27,Campaign_2,tiktok,organic
CLK001692,,pqSzhxcfLJ,organic,2023-01-06T09:45:44,Campaign_4,facebook,cpm
CLK001693,CUST0053,,organic,2023-06-27T04:41:00,Campaign_6,google,cpm
CLK001694,CUST0177,,tiktok,2023-10-18T13:51:19,Campaign_10,facebook,cpc
CLK001695,CUST0014,,meta_ads,2023-03-10T07:56:20,Campaign_1,tiktok,cpc
CLK001696,CUST0371,,google_ads,2023-03-31T03:34:46,Campaign_8,facebook,cpc
CLK001697,CUST0029,,meta_ads,2023-12-20T01:25:56,Campaign_10,newsletter,cpm
CLK001698,CUST0305,,tiktok,2023-11-14T12:05:32,Campaign_8,tiktok,organic
CLK001699,CUST0453,,google_ads,2023-03-02T11:48:11,Campaign_7,facebook,email
CLK001700,CUST0029,,google_ads,2023-07-11T19:12:24,Campaign_10,newsletter,cpm
CLK001701,,kbjsywRGjV,organic,2023-04-21T22:39:07,Campaign_7,facebook,cpc
CLK001702,CUST0437,,meta_ads,2023-03-25T03:24:28,Campaign_5,tiktok,organic
CLK001703,CUST0288,,meta_ads,2023-09-06T03:47:01,Campaign_10,tiktok,email
CLK001704,CUST0480,,tiktok,2023-06-04T11:24:13,Campaign_3,google,cpm
CLK001705,CUST0307,,tiktok,2023-11-25T03:46:50,Campaign_10,google,organic
CLK001706,CUST0448,,tiktok,2023-01-30T03:50:42,Campaign_5,newsletter,organic
CLK001707,CUST0471,,meta_ads,2023-10-23T13:04:14,Campaign_8,newsletter,cpm
CLK001708,CUST0387,,organic,2023-10-23T11:34:38,Campaign_9,facebook,organic
CLK001709,CUST0493,,organic,2023-12-30T04:36:10,Campaign_5,tiktok,email
CLK001710,,VZwEUqzLqD,tiktok,2023-11-19T23:28:55,Campaign_1,newsletter,email
CLK001711,CUST0307,,email,2023-06-10T14:38:29,Campaign_5,tiktok,cpc
CLK001712,CUST0051,,tiktok,2023-08-16T12:57:41,Campaign_1,tiktok,cpm
CLK001713,CUST0448,,tiktok,2023-06-10T07:51:22,Campaign_9,newsletter,cpc
CLK001714,CUST0159,,meta_ads,2023-06-14T22:58:04,Campaign_5,newsletter,email
CLK001715,CUST0317,,tiktok,2023-01-19T00:21:07,Campaign_9,google,organic
CLK001716,CUST0353,,organic,2023-06-08T03:40:39,Campaign_1,newsletter,cpm
CLK001717,CUST0260,,meta_ads,2023-07-15T22:34:02,Campaign_6,google,organic
CLK001718,CUST0053,,organic,2023-02-25T05:34:53,Campaign_8,tiktok,cpc
CLK001719,,SGiHirfNQD,meta_ads,2023-08-14T13:55:15,Campaign_5,tiktok,email
CLK001720,CUST0450,,meta_ads,2023-12-15T18:14:04,Campaign_8,newsletter,cpm
CLK001721,CUST0166,,google_ads,2023-12-11T10:09:21,Campaign_5,newsletter,organic
CLK001722,CUST0303,,organic,2023-09-02T16:26:49,Campaign_2,tiktok,cpc
CLK001723,CUST0068,,email,2023-05-08T16:41:43,Campaign_5,tiktok,cpm
CLK001724,CUST0374,,email,2023-05-02T14:44:49,Campaign_4,facebook,organic
CLK001725,CUST0257,,tiktok,2023-08-10T13:15:51,Campaign_10,google,email
CLK001726,CUST0303,,tiktok,2023-03-28T13:01:35,Campaign_6,tiktok,cpm
CLK001727,CUST0069,,email,2023-10-05T20:53:26,Campaign_8,tiktok,cpc
CLK001728,,gaKdeINxNg,tiktok,2023-12-14T01:45:06,Campaign_10,newsletter,cpm
CLK001729,CUST0108,,organic,2023-11-27T08:15:54,Campaign_1,google,cpc
CLK001730,CUST0162,,google_ads,2023-04-20T10:52:57,Campaign_6,newsletter,cpc
CLK001731,CUST0317,,organic,2023-12-16T11:23:52,Campaign_5,google,cpc
CLK001732,CUST0434,,tiktok,2023-08-28T14:55:38,Campaign_8,tiktok,cpm
CLK001733,CUST0135,,tiktok,2023-05-19T21:10:38,Campaign_10,tiktok,cpm
CLK001734,CUST0046,,google_ads,2023-10-06T02:24:02,Campaign_5,facebook,cpc
CLK001735,CUST0347,,email,2023-12-18T09:44:10,Campaign_5,google,cpm
CLK001736,CUST0280,,organic,2023-05-05T11:37:44,Campaign_5,google,email
CLK001737,,CjrKqrUFDx,organic,2023-10-22T19:36:30,Campaign_8,google,email
CLK001738,CUST0425,,email,2023-05-28T05:13:24,Campaign_1,newsletter,cpc
CLK001739,CUST0465,,organic,2023-08-16T22:52:18,Campaign_5,google,cpm
CLK001740,CUST0390,,tiktok,2023-11-14T00:13:31,Campaign_2,facebook,organic
CLK001741,CUST0404,,email,2023-03-21T14:32:56,Campaign_7,tiktok,organic
CLK001742,CUST0302,,tiktok,2023-07-28T23:24:47,Campaign_3,newsletter,email
CLK001743,CUST0378,,google_ads,2023-09-27T04:51:18,Campaign_7,facebook,cpm
CLK001744,CUST0213,,email,2023-11-22T18:13:31,Campaign_2,tiktok,email
CLK001745,CUST0289,,tiktok,2023-08-21T06:03:13,Campaign_1,newsletter,cpc
CLK001746,,SHzgaLsehV,tiktok,2023-05-22T22:08:40,Campaign_10,newsletter,cpc
CLK001747,CUST0172,,organic,2023-03-21T19:21:02,Campaign_5,tiktok,cpm
CLK001748,CUST0288,,tiktok,2023-12-27T02:59:04,Campaign_7,facebook,cpm
CLK001749,CUST0245,,tiktok,2023-08-09T05:38:57,Campaign_9,tiktok,cpc
CLK001750,CUST0125,,email,2023-10-13T15:05:18,Campaign_8,newsletter,cpc
CLK001751,CUST0058,,email,2023-07-20T08:12:50,Campaign_2,google,cpc
CLK001752,CUST0370,,meta_ads,2023-04-01T17:46:08,Campaign_8,tiktok,cpm
CLK001753,CUST0107,,meta_ads,2023-02-06T09:55:34,Campaign_5,facebook,cpm
CLK001754,CUST0142,,google_ads,2023-09-02T11:21:18,Campaign_8,google,email
CLK001755,,TNhAOvmANG,google_ads,2023-11-23T21:01:18,Campaign_9,google,cpm
CLK001756,CUST0346,,meta_ads,2023-03-09T01:27:59,Campaign_1,facebook,cpm
CLK001757,CUST0451,,google_ads,2023-04-29T13:00:53,Campaign_5,tiktok,cpm
CLK001758,CUST0442,,tiktok,2023-02-13T13:55:25,Campaign_10,newsletter,cpc
CLK001759,CUST0213,,tiktok,2023-08-16T15:07:05,Campaign_6,newsletter,cpc
CLK001760,CUST0412,,google_ads,2023-11-08T03:51:49,Campaign_5,facebook,organic
CLK001761,CUST0319,,email,2023-01-07T14:59:09,Campaign_1,facebook,organic
CLK001762,CUST0085,,meta_ads,2023-04-17T19:07:28,Campaign_2,newsletter,cpc
CLK001763,CUST0362,,google_ads,2023-07-29T09:28:35,Campaign_4,google,cpm
CLK001764,,zJkbZVRMyi,google_ads,2023-07-13T09:50:16,Campaign_4,facebook,cpm
CLK001765,CUST0472,,tiktok,2023-07-22T03:55:54,Campaign_2,facebook,email
CLK001766,CUST0257,,meta_ads,2023-10-23T04:15:34,Campaign_3,google,cpc
CLK001767,CUST0322,,tiktok,2023-11-29T16:44:22,Campaign_3,newsletter,email
CLK001768,CUST0284,,tiktok,2023-04-22T18:02:56,Campaign_7,facebook,cpc
CLK001769,CUST0048,,organic,2023-06-25T09:59:42,Campaign_1,google,email
CLK001770,CUST0085,,google_ads,2023-07-19T16:17:14,Campaign_3,google,cpm
CLK001771,CUST0138,,google_ads,2023-06-27T12:07:12,Campaign_7,newsletter,organic
CLK001772,CUST0369,,tiktok,2023-09-17T08:31:08,Campaign_4,newsletter,cpm
CLK001773,,RgNmLcSfoW,organic,2023-07-30T09:38:54,Campaign_10,tiktok,cpc
CLK001774,CUST0303,,meta_ads,2023-11-15T09:33:28,Campaign_10,google,organic
CLK001775,CUST0261,,email,2023-12-28T07:56:07,Campaign_10,tiktok,organic
CLK001776,CUST0140,,email,2023-04-18T23:12:01,Campaign_10,newsletter,cpm
CLK001777,CUST0181,,tiktok,2023-07-01T01:14:59,Campaign_3,google,organic
CLK001778,CUST0251,,tiktok,2023-11-02T14:17:18,Campaign_5,facebook,cpc
CLK001779,CUST0230,,tiktok,2023-06-09T23:25:37,Campaign_4,tiktok,cpc
CLK001780,CUST0482,,tiktok,2023-11-12T20:35:18,Campaign_7,tiktok,cpc
CLK001781,CUST0447,,tiktok,2023-04-27T22:03:06,Campaign_5,tiktok,email
CLK001782,,KsqdpqqKAA,organic,2023-04-26T17:28:38,Campaign_7,tiktok,cpc
CLK001783,CUST0454,,email,2023-08-26T01:07:19,Campaign_4,google,organic
CLK001784,CUST0122,,google_ads,2023-07-04T17:27:57,Campaign_9,tiktok,cpm
CLK001785,CUST0040,,meta_ads,2023-08-20T10:40:39,Campaign_2,facebook,email
CLK001786,CUST0360,,email,2023-08-28T19:05:22,Campaign_8,tiktok,organic
CLK001787,CUST0270,,meta_ads,2023-08-27T22:30:50,Campaign_4,newsletter,email
CLK001788,CUST0248,,meta_ads,2023-10-18T15:37:47,Campaign_8,google,organic
CLK001789,CUST0129,,meta_ads,2023-03-05T09:24:30,Campaign_5,google,cpm
CLK001790,CUST0163,,google_ads,2023-10-06T06:59:35,Campaign_4,facebook,organic
CLK001791,,NjyjYSVcpd,organic,2023-05-15T04:38:31,Campaign_4,newsletter,cpc
CLK001792,CUST0483,,google_ads,2023-11-29T09:32:59,Campaign_7,facebook,cpm
CLK001793,CUST0121,,email,2023-12-23T03:22:38,Campaign_10,newsletter,email
CLK001794,CUST0108,,meta_ads,2023-05-25T18:58:35,Campaign_3,google,cpc
CLK001795,CUST0272,,tiktok,2023-12-22T18:21:45,Campaign_9,facebook,email
CLK001796,CUST0188,,tiktok,2023-09-23T00:17:51,Campaign_9,facebook,email
CLK001797,CUST0484,,meta_ads,2023-03-03T19:04:45,Campaign_2,tiktok,organic
CLK001798,CUST0451,,google_ads,2023-10-10T10:33:38,Campaign_1,tiktok,cpc
CLK001799,CUST0271,,google_ads,2023-12-21T03:45:25,Campaign_2,tiktok,cpm
CLK001800,,DzUDoOankV,tiktok,2023-05-12T19:27:21,Campaign_4,tiktok,cpm
CLK001801,CUST0097,,tiktok,2023-08-07T23:21:08,Campaign_8,google,email
CLK001802,CUST0066,,google_ads,2023-04-16T00:12:18,Campaign_1,facebook,cpm
CLK001803,CUST0150,,meta_ads,2023-04-18T14:06:37,Campaign_4,google,cpc
CLK001804,CUST0314,,google_ads,2023-09-22T08:28:41,Campaign_8,facebook,cpc
CLK001805,CUST0193,,meta_ads,2023-03-28T00:59:48,Campaign_3,tiktok,cpm
CLK001806,CUST0002,,email,2023-09-12T12:09:08,Campaign_8,facebook,organic
CLK001807,CUST0131,,organic,2023-07-15T05:45:04,Campaign_4,google,email
CLK001808,CUST0061,,meta_ads,2023-02-02T10:50:33,Campaign_3,tiktok,email
CLK001809,,GCEWZcpfZR,meta_ads,2023-07-02T19:47:32,Campaign_3,tiktok,organic
CLK001810,CUST0334,,email,2023-05-20T19:00:04,Campaign_3,google,email
CLK001811,CUST0197,,email,2023-08-15T09:05:13,Campaign_2,tiktok,cpm
CLK001812,CUST0418,,email,2023-03-23T18:02:12,Campaign_2,google,email
CLK001813,CUST0253,,email,2023-08-12T19:09:28,Campaign_6,google,email
CLK001814,CUST0208,,tiktok,2023-11-28T20:14:24,Campaign_1,google,cpc
CLK001815,CUST0027,,tiktok,2023-04-18T04:55:37,Campaign_5,google,cpm
CLK001816,CUST0239,,organic,2023-06-01T09:41:16,Campaign_1,google,cpm
CLK001817,CUST0114,,google_ads,2023-06-01T01:23:42,Campaign_3,tiktok,email
CLK001818,,tbblSNsSmO,organic,2023-09-07T16:15:56,Campaign_4,tiktok,email
CLK001819,CUST0498,,google_ads,2023-10-17T08:42:40,Campaign_9,tiktok,organic
CLK001820,CUST0258,,google_ads,2023-12-03T05:39:19,Campaign_7,facebook,cpc
CLK001821,CUST0475,,meta_ads,2023-02-11T14:45:25,Campaign_3,google,cpm
CLK001822,CUST0099,,organic,2023-03-17T05:21:50,Campaign_8,facebook,organic
CLK001823,CUST0423,,google_ads,2023-02-06T06:16:56,Campaign_3,google,cpm
CLK001824,CUST0489,,google_ads,2023-01-21T11:22:04,Campaign_3,newsletter,cpm
CLK001825,CUST0120,,organic,2023-01-10T13:33:48,Campaign_6,google,email
CLK001826,CUST0401,,organic,2023-09-19T12:30:51,Campaign_5,facebook,organic
CLK001827,,iZDqSPrQKo,organic,2023-03-28T10:13:00,Campaign_2,newsletter,cpc
CLK001828,CUST0153,,tiktok,2023-05-18T10:35:30,Campaign_10,google,cpm
CLK001829,CUST0198,,tiktok,2023-03-29T12:00:34,Campaign_6,tiktok,cpm
CLK001830,CUST0427,,meta_ads,2023-06-21T06:07:17,Campaign_3,tiktok,email
CLK001831,CUST0218,,organic,2023-12-03T16:18:33,Campaign_7,facebook,cpm
CLK001832,CUST0210,,organic,2023-06-01T09:34:38,Campaign_2,newsletter,organic
CLK001833,CUST0330,,organic,2023-08-17T08:55:55,Campaign_1,tiktok,organic
CLK001834,CUST0385,,tiktok,2023-03-06T12:24:06,Campaign_3,tiktok,cpm
CLK001835,CUST0355,,google_ads,2023-05-20T19:38:43,Campaign_10,newsletter,organic
CLK001836,,YhpxcozGXI,organic,2023-01-16T12:50:33,Campaign_4,tiktok,email
CLK001837,CUST0468,,meta_ads,2023-01-27T20:00:36,Campaign_2,newsletter,cpc
CLK001838,CUST0063,,tiktok,2023-05-28T14:33:45,Campaign_6,facebook,organic
CLK001839,CUST0095,,google_ads,2023-02-07T05:33:07,Campaign_6,tiktok,cpm
CLK001840,CUST0131,,google_ads,2023-02-06T06:26:28,Campaign_6,google,organic
CLK001841,CUST0110,,organic,2023-08-26T07:32:39,Campaign_1,newsletter,cpc
CLK001842,CUST0272,,email,2023-04-04T13:55:23,Campaign_6,tiktok,organic
CLK001843,CUST0258,,meta_ads,2023-06-15T21:24:26,Campaign_5,tiktok,organic
CLK001844,CUST0325,,email,2023-06-24T02:46:02,Campaign_6,newsletter,email
CLK001845,,nspiEZMSlB,organic,2023-05-07T20:17:10,Campaign_7,tiktok,email
CLK001846,CUST0454,,email,2023-05-08T07:20:38,Campaign_1,newsletter,email
CLK001847,CUST0465,,organic,2023-12-26T18:44:43,Campaign_3,tiktok,cpm
CLK001848,CUST0030,,email,2023-02-11T13:14:27,Campaign_6,google,email
CLK001849,CUST0494,,organic,2023-07-22T21:28:45,Campaign_10,tiktok,organic
CLK001850,CUST0056,,google_ads,2023-11-25T14:22:07,Campaign_10,facebook,cpm
CLK001851,CUST0412,,tiktok,2023-06-10T06:54:19,Campaign_8,google,cpm
CLK001852,CUST0238,,tiktok,2023-03-08T10:34:01,Campaign_4,newsletter,cpc
CLK001853,CUST0011,,google_ads,2023-10-09T02:50:12,Campaign_3,tiktok,email
CLK001854,,jdNSsckjDm,google_ads,2023-03-27T22:17:10,Campaign_1,google,organic
CLK001855,CUST0160,,organic,2023-04-17T06:04:31,Campaign_2,newsletter,cpm
CLK001856,CUST0364,,email,2023-11-19T19:58:42,Campaign_5,google,cpc
CLK001857,CUST0109,,organic,2023-07-11T11:43:02,Campaign_6,google,email
CLK001858,CUST0291,,meta_ads,2023-03-01T16:31:43,Campaign_9,tiktok,cpc
CLK001859,CUST0037,,google_ads,2023-06-27T02:48:00,Campaign_2,facebook,cpc
CLK001860,CUST0385,,meta_ads,2023-10-02T12:48:36,Campaign_8,google,email
CLK001861,CUST0052,,email,2023-04-13T17:07:13,Campaign_7,newsletter,cpc
CLK001862,CUST0283,,organic,2023-07-04T21:29:42,Campaign_4,newsletter,cpm
CLK001863,,YfvDhriqWe,google_ads,2023-06-05T05:36:28,Campaign_10,newsletter,email
