payment_id,order_id,attempt_number,payment_provider,payment_method,status,amount,currency,created_at,processed_at,failure_reason
PAY001141,ORD00589,3,paypal,bank_transfer,failed,489.73,AED,2023/11/03 06:45,2023-06-08T18:03:43,
PAY001142,ORD00729,3,stripe,bank_transfer,partially_refunded,452.44,USD,2023/01/17 11:14,2023-11-02T23:05:51,
PAY001143,ORD00126,2,STRIPE,card,captured,192.68,AED,2023/06/11 13:15,2023-10-05T13:00:33,
PAY001144,ORD00411,1,stripe,card,partially_refunded,163.76,AED,2023/01/01 03:01,,
PAY001145,ORD00027,1,adyen,apple_pay,captured,397.01,USD,2023/02/11 03:19,2023-12-07T04:38:35,
PAY001146,ORD00071,1,adyen,apple_pay,refunded,56.39,AED,2023/02/05 23:29,2023-12-20T21:11:31,
PAY001147,ORD00057,2,stripe,bank_transfer,failed,307.72,AED,2023/02/15 00:35,2023-03-15T16:03:52,
PAY001148,ORD00641,3,adyen,card,failed,174.66,AED,2023/02/06 20:25,2023-09-18T22:01:48,
PAY001149,ORD00831,3,STRIPE,bank_transfer,refunded,270.8,USD,2023/07/14 19:52,2023-06-18T04:46:47,
PAY001150,ORD00505,1,paypal,card,partially_refunded,15.62,EUR,2023/08/26 00:35,2023-02-27T07:45:39,
PAY001151,ORD00209,3,STRIPE,bank_transfer,failed,18.46,AED,2023/02/09 09:14,2023-08-22T01:55:14,
PAY001152,ORD00158,3,STRIPE,card,captured,46.37,USD,2023/04/19 12:38,2023-08-12T21:15:10,
PAY001153,ORD00985,1,stripe,bank_transfer,failed,30.26,USD,2023/11/18 02:44,2023-03-24T19:08:37,
PAY001154,ORD00693,1,paypal,apple_pay,failed,265.85,EUR,2023/05/30 15:47,2023-03-02T00:02:23,
PAY001155,ORD00262,3,stripe,apple_pay,refunded,62.05,AED,2023/12/23 13:40,2023-12-15T02:05:13,
PAY001156,ORD00186,2,STRIPE,bank_transfer,authorized,328.34,USD,2023/05/31 19:29,2023-08-18T20:59:30,
PAY001157,ORD00380,1,paypal,apple_pay,refunded,340.15,USD,2023/02/12 18:50,2023-02-15T18:43:05,
PAY001158,ORD00050,3,stripe,bank_transfer,authorized,450.62,AED,2023/10/11 10:49,2023-02-21T04:05:21,
PAY001159,ORD00728,3,STRIPE,bank_transfer,partially_refunded,423.44,USD,2023/03/17 23:44,2023-01-24T00:35:51,insufficient_funds
PAY001160,ORD00366,3,paypal,bank_transfer,captured,39.19,USD,2023/03/27 21:22,2023-02-14T16:05:01,
PAY001161,ORD00836,3,adyen,bank_transfer,refunded,281.94,AED,2023/07/16 01:57,2023-09-30T06:51:17,
PAY001162,ORD00867,1,stripe,bank_transfer,refunded,320.3,AED,2023/10/24 05:54,2023-06-07T02:47:06,
PAY001163,ORD00050,2,adyen,card,failed,90.01,USD,2023/02/24 18:02,2023-10-21T00:46:12,insufficient_funds
PAY001164,ORD00223,2,stripe,bank_transfer,authorized,208.42,EUR,2023/10/29 08:36,2023-02-10T02:04:02,
PAY001165,ORD00912,3,stripe,apple_pay,failed,376.1,EUR,2023/11/23 03:49,2023-01-17T12:08:21,
PAY001166,ORD00719,1,paypal,card,failed,28.69,AED,2023/11/23 12:38,,
PAY001167,ORD00436,3,adyen,apple_pay,failed,287.36,EUR,2023/01/12 14:06,2023-11-15T13:04:09,
PAY001168,ORD00605,3,adyen,bank_transfer,authorized,212.85,USD,2023/09/26 20:48,2023-06-27T09:03:54,
PAY001169,ORD00408,2,STRIPE,bank_transfer,partially_refunded,322.46,EUR,2023/08/10 22:45,2023-09-11T22:25:42,insufficient_funds
PAY001170,ORD00265,1,adyen,card,failed,80.11,AED,2023/09/13 12:18,2023-01-07T05:50:27,
PAY001171,ORD00368,2,paypal,apple_pay,captured,164.94,USD,2023/09/19 22:38,2023-10-23T13:55:34,
PAY001172,ORD00295,2,paypal,apple_pay,partially_refunded,51.93,AED,2023/11/10 04:23,2023-05-15T03:19:43,insufficient_funds
PAY001173,ORD00099,2,adyen,apple_pay,captured,266.97,AED,2023/06/05 16:13,2023-02-17T22:45:23,
PAY001174,ORD00301,3,paypal,bank_transfer,failed,295.4,USD,2023/02/22 07:58,2023-10-31T19:43:54,
PAY001175,ORD00397,1,paypal,apple_pay,authorized,69.27,EUR,2023/05/31 06:36,2023-02-23T05:54:58,
PAY001176,ORD00554,2,paypal,card,captured,161.14,AED,2023/02/19 12:09,2023-04-15T21:13:08,
PAY001177,ORD00410,3,paypal,apple_pay,authorized,71.22,EUR,2023/05/27 23:40,2023-03-03T03:05:11,
PAY001178,ORD00764,2,adyen,card,captured,40.82,EUR,2023/11/16 04:17,2023-12-30T00:33:51,
PAY001179,ORD00136,1,stripe,bank_transfer,captured,167.92,EUR,2023/03/11 15:18,2023-03-20T20:50:02,
PAY001180,ORD00350,3,paypal,card,authorized,265.29,AED,2023/11/22 00:38,2023-07-22T21:52:16,
PAY001181,ORD00317,3,paypal,card,refunded,98.08,EUR,2023/11/26 19:20,2023-01-22T23:13:37,
PAY001182,ORD00154,1,adyen,bank_transfer,captured,171.92,USD,2023/03/15 04:10,2023-10-07T05:29:29,insufficient_funds
PAY001183,ORD00279,2,paypal,card,failed,310.18,AED,2023/03/31 07:09,2023-04-22T21:47:57,
PAY001184,ORD00249,1,STRIPE,bank_transfer,authorized,13.25,USD,2023/12/09 23:56,2023-02-27T01:03:28,
PAY001185,ORD00593,2,adyen,bank_transfer,captured,365.51,EUR,2023/12/19 22:22,2023-09-29T05:05:13,
PAY001186,ORD00077,2,stripe,bank_transfer,refunded,260.88,EUR,2023/09/27 18:45,2023-12-19T05:14:07,
PAY001187,ORD00202,3,paypal,apple_pay,partially_refunded,383.41,USD,2023/09/25 15:34,2023-12-06T09:03:59,
PAY001188,ORD00775,1,stripe,card,refunded,465.97,USD,2023/03/30 13:54,,insufficient_funds
PAY001189,ORD00504,3,stripe,bank_transfer,authorized,330.04,USD,2023/11/09 05:59,2023-09-22T11:59:54,
PAY001190,ORD00155,2,STRIPE,apple_pay,failed,496.76,AED,2023/10/27 22:53,2023-08-28T10:40:53,
PAY001191,ORD00446,1,adyen,apple_pay,partially_refunded,242.0,EUR,2023/10/29 11:39,2023-12-05T05:46:44,
PAY001192,ORD00131,2,STRIPE,bank_transfer,failed,256.11,AED,2023/02/25 19:26,2023-03-17T21:27:43,
PAY001193,ORD00506,3,STRIPE,apple_pay,failed,154.76,USD,2023/02/19 19:29,2023-09-06T07:35:21,
PAY001194,ORD00335,1,stripe,apple_pay,partially_refunded,342.99,USD,2023/08/03 23:21,2023-01-10T19:16:30,
PAY001195,ORD00256,2,adyen,apple_pay,captured,281.47,AED,2023/03/14 12:03,2023-07-18T08:51:20,
PAY001196,ORD00163,1,adyen,apple_pay,refunded,241.68,EUR,2023/12/22 09:10,2023-05-28T03:15:52,
PAY001197,ORD00546,1,paypal,apple_pay,failed,356.32,AED,2023/06/23 11:58,2023-01-31T16:37:01,
PAY001198,ORD00133,1,paypal,apple_pay,captured,45.41,USD,2023/10/06 08:53,2023-12-20T21:59:06,
PAY001199,ORD00369,3,STRIPE,card,failed,390.8,AED,2023/02/22 22:04,2023-06-03T20:13:19,insufficient_funds
PAY001200,ORD00673,3,stripe,apple_pay,failed,358.82,USD,2023/04/10 18:42,2023-11-03T22:37:01,
PAY001201,ORD00226,1,stripe,card,refunded,49.99,EUR,2023/05/19 01:14,2023-02-25T06:40:24,
PAY001202,ORD00889,3,paypal,apple_pay,failed,356.84,EUR,2023/04/16 07:57,2023-12-28T18:53:38,
PAY001203,ORD00071,3,paypal,card,authorized,344.93,EUR,2023/03/30 01:45,2023-03-30T04:33:14,
PAY001204,ORD00909,2,paypal,card,partially_refunded,221.75,AED,2023/07/01 12:30,2023-01-12T01:32:59,insufficient_funds
PAY001205,ORD00769,1,STRIPE,bank_transfer,failed,120.88,EUR,2023/08/21 22:07,2023-08-21T21:08:46,
PAY001206,ORD00757,3,adyen,bank_transfer,refunded,317.18,AED,2023/07/26 02:19,2023-07-23T07:18:27,
PAY001207,ORD00858,2,paypal,card,captured,66.65,AED,2023/08/18 10:18,2023-03-01T14:13:26,
PAY001208,ORD00262,1,paypal,apple_pay,captured,262.33,EUR,2023/12/17 16:46,2023-04-23T00:41:53,
PAY001209,ORD00047,1,STRIPE,card,captured,92.02,USD,2023/12/05 05:47,2023-08-22T19:48:37,
PAY001210,ORD00571,1,paypal,card,failed,230.73,AED,2023/02/15 16:39,,
PAY001211,ORD00750,3,STRIPE,apple_pay,partially_refunded,237.03,EUR,2023/07/03 03:37,2023-10-08T19:22:49,
PAY001212,ORD00262,1,paypal,card,captured,207.32,EUR,2023/11/30 20:18,2023-10-24T01:20:20,
PAY001213,ORD00013,1,paypal,apple_pay,captured,89.41,AED,2023/11/28 01:52,2023-03-02T01:29:24,insufficient_funds
PAY001214,ORD00991,1,STRIPE,card,partially_refunded,416.21,USD,2023/11/30 11:49,2023-11-29T14:12:39,
PAY001215,ORD00886,3,STRIPE,apple_pay,partially_refunded,397.17,EUR,2023/02/21 21:49,2023-06-15T16:46:30,
PAY001216,ORD00810,1,STRIPE,card,authorized,454.09,AED,2023/10/30 15:06,2023-05-20T20:52:15,
PAY001217,ORD00859,2,STRIPE,bank_transfer,authorized,451.07,EUR,2023/09/14 08:53,2023-06-04T05:10:16,insufficient_funds
PAY001218,ORD00280,3,adyen,card,authorized,99.03,EUR,2023/09/11 18:25,2023-12-22T00:27:24,
PAY001219,ORD00349,3,adyen,bank_transfer,partially_refunded,54.87,AED,2023/09/13 11:21,2023-05-01T02:45:46,
PAY001220,ORD00818,2,adyen,card,captured,483.77,USD,2023/02/15 23:07,2023-01-12T07:07:54,
PAY001221,ORD00768,1,paypal,bank_transfer,authorized,242.18,AED,2023/01/08 08:52,2023-04-30T04:47:32,
PAY001222,ORD00744,1,paypal,apple_pay,partially_refunded,56.48,AED,2023/06/09 12:39,2023-10-10T04:30:32,
PAY001223,ORD00359,2,adyen,bank_transfer,failed,91.79,AED,2023/04/06 19:49,2023-07-14T00:59:18,
PAY001224,ORD00203,1,STRIPE,apple_pay,captured,455.7,EUR,2023/05/11 15:58,2023-08-12T18:34:42,
PAY001225,ORD00501,2,paypal,apple_pay,partially_refunded,251.26,EUR,2023/05/23 04:22,2023-08-09T13:44:02,
PAY001226,ORD00808,3,paypal,card,captured,418.39,EUR,2023/02/04 16:19,2023-07-08T13:25:58,
PAY001227,ORD00610,1,adyen,card,partially_refunded,21.51,AED,2023/09/11 08:24,2023-07-31T10:21:46,
PAY001228,ORD00184,2,paypal,card,captured,108.24,AED,2023/01/06 01:02,2023-09-21T22:06:55,
PAY001229,ORD00870,2,stripe,apple_pay,authorized,26.25,USD,2023/02/01 20:16,2023-03-28T23:18:28,
PAY001230,ORD00343,2,stripe,apple_pay,failed,99.88,USD,2023/06/10 06:37,2023-04-08T12:33:16,
PAY001231,ORD00161,1,adyen,bank_transfer,partially_refunded,16.26,USD,2023/12/02 13:07,2023-10-09T23:56:59,
PAY001232,ORD00404,1,paypal,apple_pay,refunded,354.98,USD,2023/05/02 02:48,,
PAY001233,ORD00820,3,stripe,apple_pay,refunded,119.84,AED,2023/12/25 02:56,2023-01-11T09:25:57,
PAY001234,ORD00628,3,paypal,apple_pay,captured,199.68,USD,2023/01/15 04:50,2023-08-15T19:35:06,
PAY001235,ORD00122,1,STRIPE,card,refunded,98.79,EUR,2023/03/28 21:13,2023-09-19T23:58:37,insufficient_funds
PAY001236,ORD00373,3,paypal,bank_transfer,partially_refunded,225.03,USD,2023/12/14 21:30,2023-04-14T16:13:23,
PAY001237,ORD00636,2,stripe,bank_transfer,failed,187.34,AED,2023/06/22 09:44,2023-08-29T00:45:36,insufficient_funds
PAY001238,ORD00787,2,paypal,card,authorized,66.66,EUR,2023/04/30 17:08,2023-09-21T05:49:25,
PAY001239,ORD00854,2,paypal,card,captured,367.78,EUR,2023/01/02 18:53,2023-11-14T08:26:54,
PAY001240,ORD00435,3,adyen,apple_pay,partially_refunded,280.39,AED,2023/12/03 21:32,2023-09-06T21:09:49,
PAY001241,ORD00431,1,stripe,bank_transfer,failed,340.04,EUR,2023/03/19 20:29,2023-05-15T16:07:13,
PAY001242,ORD00992,2,adyen,card,captured,496.5,EUR,2023/04/17 08:03,2023-04-16T10:57:14,
PAY001243,ORD00053,1,paypal,card,captured,250.1,EUR,2023/09/13 11:38,2023-06-14T18:44:07,
PAY001244,ORD00784,2,paypal,apple_pay,failed,263.94,AED,2023/10/15 22:30,2023-05-31T09:23:39,
PAY001245,ORD00266,3,adyen,apple_pay,authorized,180.95,AED,2023/11/11 05:48,2023-10-14T17:14:15,
PAY001246,ORD00875,2,adyen,apple_pay,authorized,361.28,USD,2023/04/09 07:52,2023-01-10T03:12:09,
PAY001247,ORD00248,2,paypal,card,partially_refunded,327.25,AED,2023/10/09 13:15,2023-04-16T23:33:11,
PAY001248,ORD00766,3,paypal,apple_pay,captured,324.42,EUR,2023/05/10 05:36,2023-12-07T19:09:56,insufficient_funds
PAY001249,ORD00452,2,adyen,bank_transfer,authorized,388.7,EUR,2023/07/23 21:08,2023-01-03T19:57:38,
PAY001250,ORD00545,1,STRIPE,bank_transfer,partially_refunded,192.22,EUR,2023/08/14 09:12,2023-03-15T04:50:38,insufficient_funds
PAY001251,ORD00622,1,STRIPE,apple_pay,partially_refunded,196.09,AED,2023/07/23 20:03,2023-01-17T15:51:04,
PAY001252,ORD00284,1,paypal,card,refunded,112.43,EUR,2023/02/03 22:15,2023-05-17T14:31:49,insufficient_funds
PAY001253,ORD00902,2,STRIPE,card,failed,420.83,EUR,2023/02/10 03:22,2023-01-18T19:43:18,
PAY001254,ORD00901,1,paypal,apple_pay,partially_refunded,122.93,AED,2023/06/25 12:31,,
PAY001255,ORD00443,1,STRIPE,apple_pay,refunded,238.97,AED,2023/06/15 20:18,2023-04-14T11:45:13,
PAY001256,ORD00808,2,paypal,bank_transfer,authorized,131.34,USD,2023/12/17 20:34,2023-07-08T14:58:53,insufficient_funds
PAY001257,ORD00803,3,paypal,apple_pay,authorized,174.48,USD,2023/10/31 21:59,2023-01-21T20:23:14,
PAY001258,ORD00777,3,adyen,card,authorized,439.79,USD,2023/03/11 12:46,2023-09-02T00:02:36,
PAY001259,ORD00046,2,stripe,bank_transfer,partially_refunded,170.67,EUR,2023/04/27 03:09,2023-07-21T01:45:50,
PAY001260,ORD00903,2,paypal,bank_transfer,refunded,109.07,USD,2023/04/02 16:13,2023-12-02T04:08:06,
PAY001261,ORD00438,1,adyen,apple_pay,captured,445.83,EUR,2023/12/01 20:23,2023-09-12T11:50:44,
PAY001262,ORD00723,2,STRIPE,apple_pay,authorized,473.46,EUR,2023/09/17 16:33,2023-10-22T03:29:26,
PAY001263,ORD00703,1,paypal,card,captured,382.66,USD,2023/10/10 00:40,2023-06-06T16:46:39,
PAY001264,ORD00482,2,paypal,apple_pay,authorized,245.63,AED,2023/11/25 14:34,2023-12-22T01:55:01,
PAY001265,ORD00697,1,STRIPE,bank_transfer,captured,127.19,AED,2023/06/05 00:07,2023-12-25T05:46:07,insufficient_funds
PAY001266,ORD00224,3,stripe,card,captured,251.07,EUR,2023/05/22 07:56,2023-08-21T07:49:48,
PAY001267,ORD00534,2,stripe,bank_transfer,captured,455.52,USD,2023/07/13 11:50,2023-06-09T16:54:12,
PAY001268,ORD00457,1,adyen,bank_transfer,partially_refunded,391.47,USD,2023/07/10 00:24,2023-08-13T18:37:01,insufficient_funds
PAY001269,ORD00046,3,paypal,bank_transfer,failed,68.36,USD,2023/11/14 22:33,2023-06-15T22:52:19,
PAY001270,ORD00508,1,paypal,bank_transfer,captured,383.06,AED,2023/09/08 16:22,2023-04-28T01:09:54,
PAY001271,ORD00749,2,STRIPE,card,captured,134.61,EUR,2023/06/29 14:15,2023-03-24T17:55:33,
PAY001272,ORD00887,2,adyen,bank_transfer,authorized,435.31,EUR,2023/08/29 20:35,2023-02-20T05:07:40,
PAY001273,ORD00527,1,stripe,card,authorized,434.77,AED,2023/12/04 12:55,2023-11-15T03:11:44,
PAY001274,ORD00811,3,paypal,apple_pay,captured,372.28,USD,2023/06/16 05:27,2023-07-11T05:56:49,
PAY001275,ORD00334,3,adyen,apple_pay,failed,445.49,AED,2023/08/07 05:55,2023-09-13T22:13:22,
PAY001276,ORD00324,3,STRIPE,card,captured,497.97,AED,2023/01/14 01:52,,
PAY001277,ORD00909,2,paypal,card,failed,85.71,AED,2023/08/31 17:22,2023-10-31T09:39:54,insufficient_funds
PAY001278,ORD00762,2,STRIPE,card,authorized,450.48,AED,2023/08/21 06:51,2023-09-13T16:41:59,
PAY001279,ORD00391,1,STRIPE,card,partially_refunded,413.04,USD,2023/12/20 12:11,2023-04-06T11:50:22,
PAY001280,ORD00988,2,adyen,apple_pay,authorized,489.45,USD,2023/06/20 22:39,2023-08-20T22:42:00,
PAY001281,ORD00121,2,adyen,card,captured,344.48,USD,2023/12/25 23:57,2023-03-05T10:33:17,insufficient_funds
PAY001282,ORD00150,3,adyen,card,authorized,283.63,EUR,2023/01/02 16:49,2023-01-09T12:58:37,
PAY001283,ORD00206,1,STRIPE,bank_transfer,authorized,381.45,AED,2023/11/28 18:52,2023-05-30T07:53:16,
PAY001284,ORD00130,1,adyen,bank_transfer,authorized,393.06,USD,2023/08/09 01:14,2023-04-03T05:47:21,
PAY001285,ORD00058,2,adyen,bank_transfer,failed,357.32,USD,2023/12/22 10:28,2023-07-20T11:22:55,
PAY001286,ORD00775,2,paypal,card,partially_refunded,407.56,AED,2023/02/28 09:27,2023-04-16T04:55:36,
PAY001287,ORD00338,3,adyen,card,partially_refunded,416.63,EUR,2023/11/30 05:20,2023-02-02T20:57:18,
PAY001288,ORD00498,1,STRIPE,bank_transfer,captured,223.93,EUR,2023/11/27 20:45,2023-02-21T01:42:26,
PAY001289,ORD00889,1,adyen,card,failed,188.91,EUR,2023/09/24 05:53,2023-06-12T15:31:27,
PAY001290,ORD00803,3,stripe,apple_pay,failed,299.96,USD,2023/01/21 19:56,2023-12-30T20:10:13,
PAY001291,ORD00589,2,adyen,apple_pay,failed,373.45,EUR,2023/05/31 13:26,2023-02-10T02:57:25,
PAY001292,ORD00347,1,adyen,bank_transfer,partially_refunded,148.05,AED,2023/02/14 17:04,2023-12-10T14:42:09,
PAY001293,ORD00334,3,stripe,bank_transfer,partially_refunded,76.75,EUR,2023/04/22 21:21,2023-06-08T03:34:58,
PAY001294,ORD00043,1,adyen,card,refunded,467.06,EUR,2023/08/20 07:57,2023-12-28T06:50:45,
PAY001295,ORD00803,2,STRIPE,apple_pay,failed,259.07,USD,2023/11/30 12:37,2023-01-25T01:54:36,
PAY001296,ORD00729,1,STRIPE,apple_pay,refunded,390.22,EUR,2023/06/23 14:36,2023-10-26T02:54:55,
PAY001297,ORD00643,2,paypal,apple_pay,failed,291.47,USD,2023/05/24 16:03,2023-04-21T05:52:38,
PAY001298,ORD00121,1,STRIPE,bank_transfer,refunded,82.71,EUR,2023/10/14 02:10,,
PAY001299,ORD00831,1,paypal,bank_transfer,refunded,311.69,USD,2023/07/11 15:22,2023-01-25T03:02:22,
PAY001300,ORD00896,2,adyen,bank_transfer,failed,278.24,EUR,2023/08/10 01:14,2023-09-25T04:31:18,
PAY001301,ORD00473,2,stripe,apple_pay,refunded,74.96,AED,2023/08/07 21:30,2023-05-13T09:35:47,
PAY001302,ORD00675,2,stripe,card,failed,188.37,USD,2023/05/14 09:42,2023-12-17T03:52:27,insufficient_funds
PAY001303,ORD00173,2,paypal,apple_pay,failed,315.79,USD,2023/05/26 20:53,2023-04-27T22:41:46,insufficient_funds
PAY001304,ORD00159,1,paypal,card,refunded,204.68,USD,2023/11/09 17:39,2023-01-25T08:54:24,
PAY001305,ORD00837,2,stripe,bank_transfer,captured,145.39,EUR,2023/12/19 00:16,2023-12-27T17:52:17,
PAY001306,ORD00051,1,adyen,apple_pay,failed,174.83,USD,2023/11/03 22:11,2023-04-23T13:02:20,
PAY001307,ORD00638,2,adyen,apple_pay,captured,479.53,EUR,2023/08/05 19:12,2023-09-15T16:50:42,
PAY001308,ORD00382,3,paypal,bank_transfer,refunded,213.23,USD,2023/08/06 16:09,2023-11-15T14:25:22,
PAY001309,ORD00365,1,adyen,bank_transfer,partially_refunded,54.91,AED,2023/06/12 02:13,2023-10-22T19:37:34,
PAY001310,ORD00301,1,stripe,apple_pay,authorized,191.57,EUR,2023/09/22 06:39,2023-07-03T03:09:24,
PAY001311,ORD00785,1,stripe,bank_transfer,partially_refunded,233.83,USD,2023/03/28 15:08,2023-06-01T20:05:44,
PAY001312,ORD00909,1,STRIPE,card,refunded,27.66,AED,2023/12/10 01:26,2023-07-21T00:52:42,
PAY001313,ORD00560,2,stripe,card,authorized,190.59,AED,2023/03/18 11:16,2023-08-20T22:28:06,insufficient_funds
PAY001314,ORD00111,2,STRIPE,card,authorized,89.26,EUR,2023/01/19 19:56,2023-01-13T19:22:48,
PAY001315,ORD00195,3,STRIPE,bank_transfer,captured,470.81,EUR,2023/04/05 08:51,2023-07-14T02:14:00,
PAY001316,ORD00190,1,STRIPE,bank_transfer,partially_refunded,321.78,AED,2023/03/07 20:24,2023-09-12T07:57:16,
PAY001317,ORD00065,3,STRIPE,bank_transfer,failed,148.83,EUR,2023/07/21 20:15,2023-02-08T13:54:46,
PAY001318,ORD00423,2,paypal,apple_pay,captured,376.39,EUR,2023/12/09 00:30,2023-11-24T12:20:42,
PAY001319,ORD00757,1,STRIPE,apple_pay,partially_refunded,352.69,USD,2023/04/25 03:46,2023-03-14T08:53:18,
PAY001320,ORD00415,2,adyen,apple_pay,failed,82.96,EUR,2023/04/30 05:01,,
PAY001321,ORD00031,2,paypal,bank_transfer,partially_refunded,105.12,AED,2023/10/25 02:09,2023-03-06T15:27:41,
PAY001322,ORD00614,2,paypal,card,refunded,301.0,AED,2023/05/08 02:18,2023-07-21T06:44:57,insufficient_funds
PAY001323,ORD00710,3,paypal,apple_pay,failed,143.59,AED,2023/03/07 13:00,2023-05-01T19:39:46,
PAY001324,ORD00457,3,stripe,apple_pay,failed,198.17,AED,2023/03/26 08:41,2023-11-05T00:52:33,
PAY001325,ORD00721,2,STRIPE,card,failed,171.84,EUR,2023/06/06 15:43,2023-05-01T18:17:10,
PAY001326,ORD00201,3,adyen,card,captured,317.04,AED,2023/10/22 18:26,2023-01-05T07:32:42,
PAY001327,ORD00962,3,paypal,apple_pay,partially_refunded,200.41,EUR,2023/09/17 07:09,2023-11-10T17:26:16,
PAY001328,ORD00982,1,STRIPE,card,partially_refunded,392.94,USD,2023/04/05 08:51,2023-09-16T06:08:49,
PAY001329,ORD00646,3,STRIPE,apple_pay,refunded,284.49,USD,2023/03/14 03:12,2023-12-17T19:30:52,insufficient_funds
PAY001330,ORD00479,1,STRIPE,apple_pay,partially_refunded,389.03,USD,2023/05/31 05:17,2023-09-20T08:01:20,
PAY001331,ORD00209,3,paypal,apple_pay,failed,356.35,AED,2023/05/07 21:49,2023-07-12T12:56:00,
PAY001332,ORD00053,2,adyen,apple_pay,partially_refunded,198.67,EUR,2023/09/20 10:43,2023-10-29T04:43:17,
PAY001333,ORD00409,3,adyen,apple_pay,partially_refunded,198.83,AED,2023/01/01 19:50,2023-01-22T00:21:28,
PAY001334,ORD00346,1,STRIPE,apple_pay,refunded,329.31,EUR,2023/09/06 05:17,2023-04-10T04:57:01,
PAY001335,ORD00271,1,paypal,card,captured,238.78,EUR,2023/06/09 15:36,2023-02-11T16:46:09,
PAY001336,ORD00445,2,STRIPE,apple_pay,failed,97.01,USD,2023/04/24 08:08,2023-02-28T14:43:40,insufficient_funds
PAY001337,ORD00702,3,paypal,apple_pay,failed,233.4,USD,2023/12/03 02:39,2023-05-24T04:08:51,insufficient_funds
PAY001338,ORD00256,2,stripe,bank_transfer,partially_refunded,55.42,AED,2023/05/15 23:52,2023-09-18T11:05:46,
PAY001339,ORD00023,2,paypal,apple_pay,authorized,125.36,EUR,2023/12/08 10:01,2023-11-27T23:14:36,
PAY001340,ORD00051,3,stripe,bank_transfer,failed,494.56,USD,2023/11/20 11:42,2023-03-14T03:49:39,
PAY001341,ORD00513,2,paypal,apple_pay,captured,101.22,EUR,2023/09/18 19:56,2023-08-18T12:55:40,
PAY001342,ORD00049,2,STRIPE,card,captured,278.5,USD,2023/06/06 04:53,,insufficient_funds
PAY001343,ORD00762,3,stripe,bank_transfer,refunded,31.18,EUR,2023/02/28 16:21,2023-02-19T06:53:01,
PAY001344,ORD00542,2,adyen,apple_pay,failed,294.39,EUR,2023/05/21 12:40,2023-08-29T01:25:54,
PAY001345,ORD00342,1,paypal,card,captured,182.16,AED,2023/06/16 16:34,2023-02-07T03:49:32,
PAY001346,ORD00822,2,STRIPE,apple_pay,partially_refunded,412.6,USD,2023/05/02 05:05,2023-12-03T20:15:27,insufficient_funds
PAY001347,ORD00496,2,adyen,card,captured,29.67,USD,2023/01/05 05:01,2023-08-20T04:57:26,
PAY001348,ORD00919,1,stripe,apple_pay,partially_refunded,297.96,EUR,2023/05/12 17:07,2023-11-09T01:52:25,
PAY001349,ORD00843,2,stripe,apple_pay,refunded,127.21,USD,2023/01/17 23:33,2023-04-21T01:39:07,
PAY001350,ORD00625,1,paypal,apple_pay,captured,401.93,USD,2023/06/10 16:35,2023-06-15T01:08:52,
PAY001351,ORD00408,1,STRIPE,card,captured,206.84,EUR,2023/05/19 04:19,2023-05-12T22:43:24,
PAY001352,ORD00429,1,adyen,apple_pay,failed,172.56,USD,2023/06/13 11:52,2023-06-27T10:38:34,
PAY001353,ORD00916,1,STRIPE,apple_pay,refunded,376.22,USD,2023/06/26 14:03,2023-10-09T04:23:08,
PAY001354,ORD00008,1,adyen,bank_transfer,refunded,279.43,USD,2023/06/15 13:05,2023-08-13T21:06:43,insufficient_funds
PAY001355,ORD00474,1,stripe,card,authorized,351.93,USD,2023/11/26 20:54,2023-05-29T18:29:07,
PAY001356,ORD00705,3,STRIPE,card,captured,188.84,USD,2023/08/12 01:19,2023-11-09T00:48:59,
PAY001357,ORD00713,1,stripe,bank_transfer,failed,143.6,EUR,2023/10/13 02:05,2023-08-15T07:43:55,
PAY001358,ORD00992,1,paypal,apple_pay,refunded,410.67,EUR,2023/08/14 21:39,2023-04-26T06:22:35,insufficient_funds
PAY001359,ORD00882,1,STRIPE,card,captured,142.99,EUR,2023/09/23 09:47,2023-04-13T22:36:03,
PAY001360,ORD00542,2,adyen,bank_transfer,authorized,291.03,USD,2023/10/07 21:49,2023-01-14T09:45:41,
PAY001361,ORD00877,3,stripe,apple_pay,failed,276.74,USD,2023/10/30 13:20,2023-05-03T17:55:11,insufficient_funds
PAY001362,ORD00622,1,STRIPE,apple_pay,refunded,389.6,AED,2023/04/07 05:47,2023-03-29T02:21:07,
PAY001363,ORD00208,1,stripe,apple_pay,refunded,357.25,EUR,2023/09/29 19:33,2023-04-28T12:56:58,insufficient_funds
PAY001364,ORD00718,1,stripe,bank_transfer,partially_refunded,450.86,USD,2023/06/07 12:39,,
PAY001365,ORD00270,1,paypal,apple_pay,authorized,323.5,USD,2023/02/07 05:46,2023-11-02T08:45:05,
PAY001366,ORD00849,3,adyen,apple_pay,authorized,64.55,USD,2023/05/13 10:26,2023-10-01T07:33:10,
PAY001367,ORD00638,1,STRIPE,card,partially_refunded,374.98,USD,2023/06/24 09:44,2023-09-07T07:20:59,
PAY001368,ORD00553,2,paypal,bank_transfer,authorized,232.47,AED,2023/06/22 14:34,2023-05-26T15:01:38,insufficient_funds
PAY001369,ORD00619,1,paypal,bank_transfer,captured,484.26,AED,2023/04/03 19:27,2023-01-12T20:31:42,
PAY001370,ORD00071,1,adyen,bank_transfer,failed,447.32,AED,2023/02/02 14:35,2023-10-28T18:24:55,
