order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_discount
ITEM002118,ORD00167,SKU254,Product 37,1,161.28,4.06
ITEM002119,ORD00122,SKU529,Product 32,1,102.71,
ITEM002120,ORD00376,,Product 26,3,193.92,8.35
ITEM002121,ORD00993,SKU502,Product 30,1,79.72,14.01
ITEM002122,ORD00953,SKU256,Product 6,-1,75.6,1.21
ITEM002123,ORD00596,SKU393,Product 50,3,63.6,0.72
ITEM002124,ORD00989,SKU541,Product 26,2,138.55,12.09
ITEM002125,ORD00194,SKU834,Product 15,-1,72.04,6.05
ITEM002126,ORD00620,SKU485,Product 11,-1,42.01,16.93
ITEM002127,ORD00395,SKU237,Product 28,1,22.25,19.37
ITEM002128,ORD00262,SKU321,Product 27,2,184.33,14.78
ITEM002129,ORD00964,SKU770,Product 36,3,56.98,3.03
ITEM002130,ORD00696,SKU627,Product 33,1,109.09,9.86
ITEM002131,ORD00609,SKU803,Product 40,1,149.28,18.61
ITEM002132,ORD00152,SKU754,Product 16,3,181.95,
ITEM002133,ORD00729,SKU186,Product 43,-1,56.42,4.02
ITEM002134,ORD00347,SKU924,Product 16,2,145.43,19.25
ITEM002135,ORD00289,SKU571,Product 12,3,135.01,7.29
ITEM002136,ORD00242,SKU330,Product 16,3,190.1,18.99
ITEM002137,ORD00036,SKU928,Product 45,2,20.12,14.13
ITEM002138,ORD00375,SKU968,Product 43,-1,84.11,7.48
ITEM002139,ORD00737,SKU373,Product 24,-1,156.78,7.81
ITEM002140,ORD00707,SKU677,Product 44,3,102.38,15.92
ITEM002141,ORD00412,SKU700,Product 46,3,145.74,18.85
ITEM002142,ORD00939,SKU750,Product 22,2,75.3,4.8
ITEM002143,ORD00380,SKU677,Product 31,3,81.64,18.62
ITEM002144,ORD00609,SKU895,Product 33,-1,192.64,1.27
ITEM002145,ORD00214,SKU387,Product 9,1,39.53,
ITEM002146,ORD00293,SKU478,Product 2,1,116.67,18.51
ITEM002147,ORD00960,SKU733,Product 20,1,163.88,3.71
ITEM002148,ORD00409,SKU710,Product 10,3,158.37,7.42
ITEM002149,ORD00391,SKU506,Product 20,-1,40.44,17.07
ITEM002150,ORD00246,SKU113,Product 30,3,31.66,7.36
ITEM002151,ORD00735,SKU702,Product 8,3,40.41,2.45
ITEM002152,ORD00834,SKU392,Product 4,3,131.88,11.67
ITEM002153,ORD00254,SKU911,Product 11,-1,164.23,6.02
ITEM002154,ORD00325,SKU416,Product 14,1,93.3,8.25
ITEM002155,ORD00674,SKU888,Product 30,2,25.33,18.15
ITEM002156,ORD00926,SKU118,Product 2,1,101.66,10.62
ITEM002157,ORD00365,SKU271,Product 10,1,20.48,14.6
ITEM002158,ORD00458,SKU194,Product 36,3,67.08,
ITEM002159,ORD00215,SKU471,Product 43,3,149.13,3.52
ITEM002160,ORD00911,,Product 33,-1,55.65,16.88
ITEM002161,ORD00667,SKU795,Product 32,1,26.92,3.88
ITEM002162,ORD00989,SKU267,Product 42,1,139.84,8.22
ITEM002163,ORD00350,SKU996,Product 48,2,48.4,8.89
ITEM002164,ORD00464,SKU235,Product 37,-1,83.06,6.48
ITEM002165,ORD00193,SKU299,Product 30,1,26.74,18.22
ITEM002166,ORD00662,SKU947,Product 3,3,163.98,16.27
ITEM002167,ORD00955,SKU649,Product 5,1,185.88,7.35
ITEM002168,ORD00665,SKU631,Product 43,1,12.09,18.42
ITEM002169,ORD00496,SKU976,Product 44,2,147.25,1.31
ITEM002170,ORD00191,SKU427,Product 30,2,28.38,0.53
ITEM002171,ORD00309,SKU332,Product 37,1,155.0,
ITEM002172,ORD00223,SKU881,Product 26,1,101.4,3.29
ITEM002173,ORD00036,SKU303,Product 8,2,78.73,6.92
ITEM002174,ORD00727,SKU257,Product 34,-1,39.32,14.42
ITEM002175,ORD00616,SKU760,Product 12,-1,157.9,6.88
ITEM002176,ORD00737,SKU482,Product 40,3,166.31,17.2
ITEM002177,ORD00700,SKU318,Product 16,2,37.95,12.8
ITEM002178,ORD00790,SKU934,Product 29,2,141.37,3.8
ITEM002179,ORD00535,SKU717,Product 39,2,5.28,7.27
ITEM002180,ORD00486,SKU807,Product 45,2,157.46,4.51
ITEM002181,ORD00233,SKU533,Product 28,1,103.92,19.44
ITEM002182,ORD00481,SKU506,Product 6,1,112.49,9.18
ITEM002183,ORD00524,SKU291,Product 25,-1,158.64,2.42
ITEM002184,ORD00518,SKU926,Product 11,2,79.32,
ITEM002185,ORD00102,SKU114,Product 32,1,35.41,2.0
ITEM002186,ORD00661,SKU965,Product 36,2,179.12,11.17
ITEM002187,ORD00574,SKU747,Product 12,1,192.91,9.86
ITEM002188,ORD00813,SKU962,Product 41,-1,184.99,15.24
ITEM002189,ORD00547,SKU980,Product 17,-1,98.3,6.49
ITEM002190,ORD00772,SKU368,Product 9,2,45.91,19.4
ITEM002191,ORD00222,SKU807,Product 10,2,190.7,18.39
ITEM002192,ORD00521,SKU117,Product 41,1,152.1,5.84
ITEM002193,ORD00158,SKU454,Product 36,2,144.88,13.3
ITEM002194,ORD00702,SKU746,Product 12,2,148.18,7.07
ITEM002195,ORD00059,SKU486,Product 12,3,46.16,13.12
ITEM002196,ORD00922,SKU498,Product 16,-1,173.58,4.89
ITEM002197,ORD00876,SKU763,Product 8,1,57.95,
ITEM002198,ORD00701,SKU912,Product 32,3,25.39,4.73
ITEM002199,ORD00498,SKU785,Product 21,2,172.07,19.0
ITEM002200,ORD00791,,Product 8,3,33.96,17.77
ITEM002201,ORD00074,SKU325,Product 50,-1,39.03,13.22
ITEM002202,ORD00521,SKU903,Product 19,-1,49.7,16.56
ITEM002203,ORD00485,SKU772,Product 24,-1,17.34,14.61
ITEM002204,ORD00810,SKU587,Product 3,3,67.09,11.37
ITEM002205,ORD00819,SKU278,Product 41,1,76.82,8.56
ITEM002206,ORD00738,SKU374,Product 5,1,115.41,18.37
ITEM002207,ORD00351,SKU437,Product 28,3,8.3,18.67
ITEM002208,ORD00094,SKU690,Product 47,-1,120.52,4.23
ITEM002209,ORD00329,SKU561,Product 36,-1,74.76,3.7
ITEM002210,ORD00489,SKU922,Product 1,2,8.54,
ITEM002211,ORD00173,SKU545,Product 11,1,18.87,17.34
ITEM002212,ORD00509,SKU198,Product 9,1,34.19,1.47
ITEM002213,ORD00207,SKU685,Product 16,-1,181.66,12.41
ITEM002214,ORD00474,SKU644,Product 37,-1,84.17,11.33
ITEM002215,ORD00536,SKU585,Product 14,1,37.17,9.81
ITEM002216,ORD00496,SKU336,Product 6,2,30.71,13.04
ITEM002217,ORD00692,SKU882,Product 2,-1,192.03,13.91
ITEM002218,ORD00987,SKU643,Product 35,-1,131.51,8.41
ITEM002219,ORD00243,SKU960,Product 41,2,188.44,13.7
ITEM002220,ORD00922,SKU815,Product 45,3,44.59,12.05
ITEM002221,ORD00646,SKU888,Product 25,3,65.21,0.62
ITEM002222,ORD00525,SKU788,Product 47,3,40.43,2.49
ITEM002223,ORD00047,SKU262,Product 8,1,73.63,
ITEM002224,ORD00025,SKU893,Product 23,-1,162.47,5.45
ITEM002225,ORD00290,SKU676,Product 41,-1,160.91,5.68
ITEM002226,ORD00008,SKU828,Product 4,1,32.35,19.36
ITEM002227,ORD00476,SKU505,Product 20,3,111.23,15.25
ITEM002228,ORD00509,SKU510,Product 20,-1,120.65,18.47
ITEM002229,ORD00907,SKU191,Product 27,2,80.2,6.95
ITEM002230,ORD00708,SKU134,Product 17,3,11.44,8.13
ITEM002231,ORD00362,SKU422,Product 45,2,96.7,0.75
ITEM002232,ORD00757,SKU495,Product 18,-1,125.21,19.26
ITEM002233,ORD00452,SKU180,Product 8,3,31.78,13.92
ITEM002234,ORD00229,SKU428,Product 14,1,140.47,11.87
ITEM002235,ORD00737,SKU108,Product 12,3,73.2,3.23
ITEM002236,ORD00165,SKU573,Product 27,2,88.18,
ITEM002237,ORD00241,SKU180,Product 21,3,183.65,12.42
ITEM002238,ORD00574,SKU960,Product 37,3,124.29,6.97
ITEM002239,ORD00289,SKU523,Product 43,-1,53.36,19.45
ITEM002240,ORD00772,,Product 17,3,150.34,6.15
ITEM002241,ORD00264,SKU904,Product 5,3,124.34,7.91
ITEM002242,ORD00951,SKU717,Product 38,2,151.83,4.85
ITEM002243,ORD00723,SKU978,Product 17,3,117.77,5.7
ITEM002244,ORD00589,SKU376,Product 27,3,8.35,15.18
ITEM002245,ORD00857,SKU773,Product 45,2,33.49,0.95
ITEM002246,ORD00337,SKU612,Product 27,2,123.06,9.54
ITEM002247,ORD00958,SKU323,Product 37,3,24.45,3.15
ITEM002248,ORD00991,SKU108,Product 49,-1,30.17,13.83
ITEM002249,ORD00118,SKU981,Product 31,1,98.39,
ITEM002250,ORD00309,SKU972,Product 34,3,42.58,12.61
ITEM002251,ORD00804,SKU522,Product 24,3,97.16,11.71
ITEM002252,ORD00880,SKU896,Product 9,1,52.66,0.86
ITEM002253,ORD00285,SKU680,Product 28,3,79.39,1.28
ITEM002254,ORD00741,SKU725,Product 15,1,165.48,2.83
ITEM002255,ORD00755,SKU995,Product 23,1,31.59,2.3
ITEM002256,ORD00752,SKU984,Product 30,3,172.4,17.29
ITEM002257,ORD00542,SKU823,Product 39,-1,42.11,11.65
ITEM002258,ORD00644,SKU793,Product 31,1,113.3,8.6
ITEM002259,ORD00826,SKU180,Product 37,2,189.15,5.22
ITEM002260,ORD00370,SKU665,Product 20,2,55.58,6.55
ITEM002261,ORD00398,SKU326,Product 6,1,48.45,10.84
ITEM002262,ORD00380,SKU149,Product 14,3,178.6,
ITEM002263,ORD00196,SKU948,Product 27,2,186.89,14.82
ITEM002264,ORD00035,SKU978,Product 16,2,65.46,5.86
ITEM002265,ORD00272,SKU516,Product 14,1,8.65,4.64
ITEM002266,ORD00462,SKU831,Product 38,-1,103.36,13.86
ITEM002267,ORD00821,SKU773,Product 26,1,11.37,15.83
ITEM002268,ORD00973,SKU766,Product 21,2,115.97,5.61
ITEM002269,ORD00772,SKU696,Product 4,2,177.79,13.08
ITEM002270,ORD00663,SKU778,Product 32,-1,178.41,1.29
ITEM002271,ORD00270,SKU292,Product 3,3,45.53,6.37
ITEM002272,ORD00159,SKU333,Product 35,3,189.71,3.27
ITEM002273,ORD00835,SKU672,Product 40,3,87.31,6.77
ITEM002274,ORD00460,SKU869,Product 22,2,43.8,2.67
ITEM002275,ORD00157,SKU738,Product 15,1,31.58,
ITEM002276,ORD00138,SKU438,Product 26,1,47.03,17.56
ITEM002277,ORD00236,SKU122,Product 15,2,54.46,9.37
ITEM002278,ORD00070,SKU851,Product 45,1,135.71,8.56
ITEM002279,ORD00468,SKU473,Product 1,-1,171.9,2.84
ITEM002280,ORD00490,,Product 40,3,151.43,6.3
ITEM002281,ORD00921,SKU866,Product 4,2,59.21,7.4
ITEM002282,ORD00058,SKU180,Product 12,2,148.27,11.12
ITEM002283,ORD00265,SKU935,Product 32,2,50.82,4.34
ITEM002284,ORD00734,SKU911,Product 9,1,29.78,5.92
ITEM002285,ORD00070,SKU918,Product 38,1,22.72,14.35
ITEM002286,ORD00981,SKU267,Product 43,2,62.07,17.62
ITEM002287,ORD00060,SKU549,Product 47,-1,183.68,5.18
ITEM002288,ORD00905,SKU659,Product 30,1,167.18,
ITEM002289,ORD00488,SKU757,Product 41,-1,67.62,5.21
ITEM002290,ORD00109,SKU737,Product 39,2,185.5,1.0
ITEM002291,ORD00369,SKU755,Product 35,2,109.68,18.41
ITEM002292,ORD00158,SKU907,Product 44,-1,127.64,6.79
ITEM002293,ORD00894,SKU165,Product 12,2,66.75,0.8
ITEM002294,ORD00979,SKU698,Product 45,3,80.13,15.16
ITEM002295,ORD00289,SKU829,Product 17,2,189.7,9.71
ITEM002296,ORD00643,SKU292,Product 29,1,159.91,1.99
ITEM002297,ORD00087,SKU188,Product 4,1,108.53,19.32
ITEM002298,ORD00043,SKU341,Product 45,3,196.59,11.06
ITEM002299,ORD00827,SKU860,Product 40,1,135.57,17.82
ITEM002300,ORD00921,SKU175,Product 30,1,173.28,9.69
ITEM002301,ORD00711,SKU136,Product 41,2,121.66,
ITEM002302,ORD00361,SKU206,Product 38,3,140.42,3.56
ITEM002303,ORD00326,SKU852,Product 49,1,101.33,3.45
ITEM002304,ORD00146,SKU604,Product 25,3,53.71,11.15
ITEM002305,ORD00187,SKU267,Product 2,3,172.15,2.99
ITEM002306,ORD00116,SKU484,Product 12,-1,137.43,13.7
ITEM002307,ORD00267,SKU705,Product 42,-1,170.75,3.85
ITEM002308,ORD00200,SKU857,Product 48,1,140.01,16.33
ITEM002309,ORD00208,SKU396,Product 19,3,91.35,18.1
ITEM002310,ORD00019,SKU412,Product 33,-1,104.17,11.6
ITEM002311,ORD00339,SKU112,Product 18,-1,9.06,3.32
ITEM002312,ORD00881,SKU483,Product 40,-1,154.36,13.69
ITEM002313,ORD00074,SKU726,Product 50,3,41.95,13.64
ITEM002314,ORD00509,SKU363,Product 40,2,82.47,
ITEM002315,ORD00650,SKU773,Product 14,2,189.79,11.95
ITEM002316,ORD00325,SKU524,Product 15,3,41.07,18.43
ITEM002317,ORD00486,SKU426,Product 11,2,182.85,11.34
ITEM002318,ORD00018,SKU528,Product 6,-1,73.11,1.67
ITEM002319,ORD00829,SKU719,Product 9,1,132.55,11.45
ITEM002320,ORD00950,,Product 11,2,120.54,2.34
ITEM002321,ORD00331,SKU985,Product 50,-1,47.58,3.03
ITEM002322,ORD00326,SKU423,Product 49,-1,50.36,4.89
ITEM002323,ORD00685,SKU837,Product 10,-1,38.61,12.45
ITEM002324,ORD00304,SKU780,Product 49,2,13.34,7.54
ITEM002325,ORD00344,SKU779,Product 17,1,131.03,11.02
ITEM002326,ORD00100,SKU299,Product 14,1,48.49,10.77
ITEM002327,ORD00872,SKU141,Product 3,3,116.91,
ITEM002328,ORD00873,SKU971,Product 15,2,17.53,12.85
ITEM002329,ORD00182,SKU970,Product 10,1,190.2,3.46
ITEM002330,ORD00079,SKU481,Product 48,3,104.72,18.23
ITEM002331,ORD00116,SKU828,Product 24,2,174.6,10.87
ITEM002332,ORD00549,SKU611,Product 26,3,179.26,2.08
ITEM002333,ORD00597,SKU212,Product 34,3,56.12,10.74
ITEM002334,ORD00399,SKU416,Product 20,2,168.25,13.47
ITEM002335,ORD00044,SKU913,Product 25,2,116.15,10.05
ITEM002336,ORD00955,SKU609,Product 29,-1,52.69,6.27
ITEM002337,ORD00336,SKU894,Product 48,-1,129.37,5.64
ITEM002338,ORD00892,SKU508,Product 48,3,156.14,2.38
ITEM002339,ORD00446,SKU841,Product 9,2,62.76,3.61
ITEM002340,ORD00626,SKU244,Product 46,-1,162.69,
ITEM002341,ORD00184,SKU176,Product 13,2,8.34,13.8
ITEM002342,ORD00047,SKU391,Product 11,3,108.72,15.92
ITEM002343,ORD00116,SKU388,Product 47,-1,187.84,18.34
ITEM002344,ORD00582,SKU891,Product 45,1,22.56,17.25
ITEM002345,ORD00458,SKU257,Product 49,-1,119.68,11.88
ITEM002346,ORD00628,SKU384,Product 37,1,132.08,10.27
ITEM002347,ORD00204,SKU213,Product 48,1,16.12,17.5
ITEM002348,ORD00433,SKU519,Product 2,2,142.71,1.25
ITEM002349,ORD00357,SKU301,Product 48,2,110.15,3.87
ITEM002350,ORD00406,SKU293,Product 7,1,67.74,0.93
ITEM002351,ORD00830,SKU283,Product 18,2,177.83,17.98
ITEM002352,ORD00564,SKU826,Product 1,3,112.86,3.24
ITEM002353,ORD00428,SKU962,Product 40,2,133.7,
ITEM002354,ORD00579,SKU885,Product 40,1,16.63,7.96
ITEM002355,ORD00715,SKU542,Product 11,-1,152.48,18.67
ITEM002356,ORD00879,SKU332,Product 12,2,176.99,10.03
ITEM002357,ORD00915,SKU494,Product 44,2,46.83,9.67
ITEM002358,ORD00922,SKU864,Product 6,3,128.82,17.67
ITEM002359,ORD00987,SKU655,Product 49,-1,39.52,9.1
ITEM002360,ORD00254,,Product 28,3,193.2,2.17
ITEM002361,ORD00997,SKU176,Product 13,2,134.45,15.82
ITEM002362,ORD00206,SKU331,Product 46,2,24.33,10.81
ITEM002363,ORD00521,SKU848,Product 15,3,180.05,9.22
ITEM002364,ORD00615,SKU845,Product 5,-1,68.45,18.76
ITEM002365,ORD00754,SKU817,Product 2,-1,190.77,9.65
ITEM002366,ORD00395,SKU197,Product 42,1,87.39,
ITEM002367,ORD00645,SKU840,Product 24,2,6.22,17.98
ITEM002368,ORD00552,SKU635,Product 7,3,53.24,1.5
ITEM002369,ORD00131,SKU578,Product 39,-1,191.52,2.34
ITEM002370,ORD00941,SKU615,Product 45,1,73.71,11.87
ITEM002371,ORD00594,SKU973,Product 35,2,110.5,5.98
ITEM002372,ORD00677,SKU609,Product 12,1,198.18,16.44
ITEM002373,ORD00155,SKU818,Product 26,-1,76.88,19.07
ITEM002374,ORD00409,SKU646,Product 25,2,124.27,7.08
ITEM002375,ORD00850,SKU196,Product 9,3,92.4,6.16
ITEM002376,ORD00520,SKU707,Product 37,2,71.97,4.47
ITEM002377,ORD00280,SKU787,Product 28,1,153.98,14.76
ITEM002378,ORD00908,SKU239,Product 38,1,91.79,12.55
ITEM002379,ORD00147,SKU883,Product 40,-1,87.5,
ITEM002380,ORD00312,SKU164,Product 49,-1,116.95,7.93
ITEM002381,ORD00023,SKU675,Product 1,-1,64.86,13.59
ITEM002382,ORD00262,SKU672,Product 23,3,84.1,1.51
ITEM002383,ORD00522,SKU298,Product 39,3,26.95,9.24
ITEM002384,ORD00296,SKU959,Product 30,3,45.22,14.66
ITEM002385,ORD00550,SKU927,Product 35,1,199.46,5.86
ITEM002386,ORD00599,SKU646,Product 2,3,61.55,0.2
ITEM002387,ORD00620,SKU270,Product 43,-1,175.79,6.53
ITEM002388,ORD00176,SKU221,Product 3,2,82.7,19.22
ITEM002389,ORD00041,SKU506,Product 26,3,112.81,18.03
ITEM002390,ORD00019,SKU960,Product 35,2,57.76,16.67
ITEM002391,ORD00368,SKU632,Product 7,2,5.11,17.55
ITEM002392,ORD00587,SKU668,Product 13,1,69.33,
ITEM002393,ORD00313,SKU782,Product 35,2,125.68,14.74
ITEM002394,ORD00269,SKU953,Product 48,1,112.9,8.32
ITEM002395,ORD00887,SKU342,Product 1,2,185.46,8.94
ITEM002396,ORD00380,SKU113,Product 4,1,46.51,13.59
ITEM002397,ORD00738,SKU499,Product 49,-1,24.86,17.77
ITEM002398,ORD00798,SKU710,Product 23,2,8.37,19.36
ITEM002399,ORD00367,SKU496,Product 19,1,113.8,15.35
ITEM002400,ORD00197,,Product 29,3,89.24,11.39
ITEM002401,ORD00515,SKU879,Product 31,1,132.46,10.62
ITEM002402,ORD00166,SKU524,Product 42,1,11.09,12.62
ITEM002403,ORD00209,SKU537,Product 24,1,14.28,5.43
ITEM002404,ORD00303,SKU410,Product 17,2,122.28,18.76
ITEM002405,ORD00403,SKU595,Product 18,3,191.16,
ITEM002406,ORD00573,SKU510,Product 24,2,63.67,0.77
ITEM002407,ORD00146,SKU906,Product 50,2,27.78,18.2
ITEM002408,ORD00626,SKU711,Product 28,-1,31.7,18.65
ITEM002409,ORD00787,SKU282,Product 12,2,29.35,0.16
ITEM002410,ORD00242,SKU320,Product 41,3,90.72,0.59
ITEM002411,ORD00511,SKU414,Product 31,-1,64.2,5.77
ITEM002412,ORD00805,SKU433,Product 24,2,122.15,6.53
ITEM002413,ORD00099,SKU968,Product 15,2,65.95,9.78
ITEM002414,ORD00084,SKU240,Product 19,3,147.09,4.36
ITEM002415,ORD00171,SKU818,Product 39,1,5.65,4.98
ITEM002416,ORD00131,SKU774,Product 12,1,186.45,1.36
ITEM002417,ORD00735,SKU897,Product 31,2,185.01,12.8
ITEM002418,ORD00649,SKU574,Product 32,2,87.99,
ITEM002419,ORD00278,SKU648,Product 42,2,125.41,11.11
ITEM002420,ORD00730,SKU791,Product 21,3,38.34,11.69
ITEM002421,ORD00313,SKU274,Product 44,3,32.29,17.18
ITEM002422,ORD00104,SKU515,Product 8,3,100.4,12.3
ITEM002423,ORD00460,SKU168,Product 4,3,183.67,10.58
ITEM002424,ORD00653,SKU148,Product 24,3,121.86,5.17
ITEM002425,ORD00466,SKU414,Product 18,-1,49.91,7.32
ITEM002426,ORD00220,SKU465,Product 50,2,63.02,17.48
ITEM002427,ORD00750,SKU861,Product 47,3,26.87,15.79
ITEM002428,ORD00473,SKU221,Product 23,3,141.95,19.6
ITEM002429,ORD00471,SKU304,Product 17,3,170.24,12.06
ITEM002430,ORD00038,SKU441,Product 15,-1,104.56,0.61
ITEM002431,ORD00200,SKU227,Product 34,2,87.15,
ITEM002432,ORD00895,SKU906,Product 5,2,51.73,12.89
ITEM002433,ORD00941,SKU715,Product 12,-1,187.59,10.26
ITEM002434,ORD00519,SKU647,Product 12,1,73.76,3.48
ITEM002435,ORD00557,SKU586,Product 13,1,60.62,11.1
ITEM002436,ORD00189,SKU423,Product 44,1,66.12,2.44
ITEM002437,ORD00709,SKU413,Product 27,3,167.19,4.25
ITEM002438,ORD00336,SKU846,Product 15,-1,163.37,15.68
ITEM002439,ORD00052,SKU203,Product 33,1,74.47,13.71
ITEM002440,ORD00193,,Product 19,3,174.52,9.93
ITEM002441,ORD00753,SKU590,Product 29,-1,187.04,11.85
ITEM002442,ORD00408,SKU702,Product 5,3,48.77,16.27
ITEM002443,ORD00140,SKU701,Product 39,3,178.29,12.58
ITEM002444,ORD00441,SKU368,Product 22,1,123.87,
ITEM002445,ORD00589,SKU699,Product 2,1,26.87,10.65
ITEM002446,ORD00568,SKU448,Product 31,2,117.6,10.63
ITEM002447,ORD00240,SKU952,Product 44,3,36.93,14.09
ITEM002448,ORD00554,SKU708,Product 27,3,181.4,3.4
ITEM002449,ORD00302,SKU499,Product 18,3,125.75,18.78
ITEM002450,ORD00860,SKU786,Product 40,-1,118.65,8.76
ITEM002451,ORD00575,SKU997,Product 24,-1,69.08,14.2
ITEM002452,ORD00357,SKU872,Product 34,2,189.36,14.84
ITEM002453,ORD00863,SKU706,Product 4,2,32.97,8.82
ITEM002454,ORD00598,SKU573,Product 47,1,164.9,5.98
ITEM002455,ORD00554,SKU292,Product 41,-1,180.25,9.24
ITEM002456,ORD00949,SKU436,Product 49,3,183.6,5.25
ITEM002457,ORD00337,SKU930,Product 7,3,159.99,
ITEM002458,ORD00212,SKU535,Product 32,2,107.0,7.82
ITEM002459,ORD00536,SKU207,Product 6,2,146.59,12.76
ITEM002460,ORD00215,SKU640,Product 33,3,151.64,16.98
ITEM002461,ORD00117,SKU893,Product 6,2,123.9,19.72
ITEM002462,ORD00855,SKU651,Product 6,3,189.33,6.73
ITEM002463,ORD00012,SKU940,Product 2,2,167.51,8.91
ITEM002464,ORD00591,SKU148,Product 24,3,33.82,17.23
ITEM002465,ORD00947,SKU533,Product 38,2,48.1,15.79
ITEM002466,ORD00092,SKU743,Product 43,3,150.18,10.77
ITEM002467,ORD00022,SKU872,Product 47,-1,192.43,0.24
ITEM002468,ORD00857,SKU784,Product 21,2,29.67,7.89
ITEM002469,ORD00765,SKU862,Product 8,1,117.26,15.75
ITEM002470,ORD00082,SKU110,Product 16,2,171.3,
ITEM002471,ORD00486,SKU414,Product 9,3,73.16,4.87
ITEM002472,ORD00437,SKU143,Product 37,1,139.57,6.56
ITEM002473,ORD00548,SKU916,Product 7,1,13.33,6.55
ITEM002474,ORD00901,SKU238,Product 20,2,144.35,4.13
ITEM002475,ORD00072,SKU451,Product 45,-1,45.1,15.15
ITEM002476,ORD00144,SKU550,Product 6,2,139.59,10.19
ITEM002477,ORD00614,SKU510,Product 37,2,45.75,4.84
ITEM002478,ORD00634,SKU161,Product 46,1,127.19,10.89
ITEM002479,ORD00999,SKU994,Product 49,-1,22.62,12.66
ITEM002480,ORD00299,,Product 29,2,21.76,6.69
ITEM002481,ORD00396,SKU940,Product 25,2,119.03,11.36
ITEM002482,ORD00366,SKU455,Product 8,1,79.07,4.92
ITEM002483,ORD00980,SKU795,Product 40,1,133.7,
ITEM002484,ORD00859,SKU620,Product 16,-1,99.8,9.14
ITEM002485,ORD00876,SKU262,Product 35,-1,199.37,13.0
ITEM002486,ORD00420,SKU104,Product 22,2,62.52,10.42
ITEM002487,ORD00387,SKU926,Product 17,3,18.39,14.1
ITEM002488,ORD00423,SKU178,Product 3,1,126.57,13.93
ITEM002489,ORD00982,SKU431,Product 41,2,70.28,17.44
ITEM002490,ORD00651,SKU406,Product 27,3,13.36,7.47
ITEM002491,ORD00128,SKU138,Product 13,1,31.4,19.6
ITEM002492,ORD00009,SKU370,Product 10,-1,86.84,8.44
ITEM002493,ORD00957,SKU977,Product 33,1,56.34,5.18
ITEM002494,ORD00278,SKU564,Product 8,2,120.44,15.88
ITEM002495,ORD00949,SKU122,Product 37,-1,117.15,0.9
ITEM002496,ORD00508,SKU511,Product 17,1,116.09,
ITEM002497,ORD00178,SKU617,Product 35,3,188.0,10.18
ITEM002498,ORD00784,SKU376,Product 21,3,26.82,14.14
ITEM002499,ORD00852,SKU951,Product 50,3,109.84,17.86
ITEM002500,ORD00140,SKU966,Product 32,1,93.43,17.77
ITEM002501,ORD00022,SKU757,Product 28,1,158.82,15.15
ITEM002502,ORD00860,SKU952,Product 18,1,44.6,18.94
ITEM002503,ORD00605,SKU615,Product 49,1,103.92,4.11
ITEM002504,ORD00482,SKU553,Product 42,3,192.55,4.45
ITEM002505,ORD00240,SKU319,Product 26,3,153.39,8.99
ITEM002506,ORD00850,SKU357,Product 7,2,144.9,12.1
ITEM002507,ORD00638,SKU215,Product 23,2,104.97,12.74
ITEM002508,ORD00430,SKU123,Product 12,2,82.2,6.97
ITEM002509,ORD00807,SKU270,Product 3,3,18.22,
ITEM002510,ORD00868,SKU274,Product 15,1,124.19,14.48
ITEM002511,ORD00365,SKU561,Product 30,2,6.43,15.16
ITEM002512,ORD00068,SKU120,Product 4,-1,139.45,16.78
ITEM002513,ORD00279,SKU202,Product 37,2,36.11,7.42
ITEM002514,ORD00800,SKU345,Product 36,1,16.6,9.65
ITEM002515,ORD00631,SKU416,Product 7,2,33.12,5.54
ITEM002516,ORD00975,SKU576,Product 2,-1,34.45,7.8
ITEM002517,ORD00262,SKU986,Product 37,-1,44.91,3.55
ITEM002518,ORD00081,SKU607,Product 20,2,41.18,0.28
ITEM002519,ORD00853,SKU810,Product 42,2,38.62,1.99
ITEM002520,ORD00547,,Product 40,1,11.91,6.11
ITEM002521,ORD00539,SKU541,Product 7,-1,46.95,9.5
ITEM002522,ORD00153,SKU659,Product 26,-1,140.42,
ITEM002523,ORD00174,SKU157,Product 10,1,11.2,6.7
ITEM002524,ORD00812,SKU342,Product 26,-1,145.68,1.4
ITEM002525,ORD00370,SKU301,Product 27,1,6.95,9.3
ITEM002526,ORD00620,SKU420,Product 2,1,23.68,4.87
ITEM002527,ORD00342,SKU917,Product 37,1,10.07,9.23
ITEM002528,ORD00631,SKU572,Product 6,2,151.76,0.69
ITEM002529,ORD00463,SKU275,Product 11,1,26.29,10.81
ITEM002530,ORD00390,SKU679,Product 3,-1,177.5,13.1
ITEM002531,ORD00508,SKU245,Product 12,1,9.87,16.47
ITEM002532,ORD00324,SKU991,Product 46,3,149.98,15.85
ITEM002533,ORD00508,SKU213,Product 37,2,111.7,19.86
ITEM002534,ORD00071,SKU585,Product 1,-1,55.08,4.9
ITEM002535,ORD00056,SKU248,Product 15,3,62.16,
ITEM002536,ORD00806,SKU234,Product 12,3,33.12,12.96
ITEM002537,ORD00016,SKU247,Product 22,2,46.86,11.75
ITEM002538,ORD00774,SKU184,Product 10,1,118.75,6.1
ITEM002539,ORD00844,SKU556,Product 31,2,78.29,0.45
ITEM002540,ORD00691,SKU287,Product 27,3,66.58,4.49
ITEM002541,ORD00134,SKU581,Product 27,1,132.05,12.05
